servicemix-camel:
inboundExchanges,inboundExchangeRate,outboundExchanges,outboundExchangeRate
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
1,0.016793175253576945,1,200.0
